Zip Code,Price,Status,Zestimate,Address,City,State,Bedrooms,Bathrooms,Size,Type,Year Built,Heating,Cooling,Parking,Lot Size,Price/sqft,URL
12306,,Auction,Auction,1871 Dodge St,Schenectady,NY,3 bd,1 ba,"1,274 sqft",Single Family,1987,Forced air,No Data,No Data,"4,356 sqft",,https://www.zillow.com/homedetails/1871-Dodge-St-Schenectady-NY-12306/32502364_zpid/
12306,"$455,900 ",New construction,"$444,118 ",36 Jaclyn Dr,Guilderland,NY,3 bd,2 ba,"1,903 sqft",Single Family,2020,Gas,Central,2 spaces,0.35 acres,$240 ,https://www.zillow.com/homedetails/36-Jaclyn-Dr-Guilderland-NY-12306/2082396830_zpid/
12306,,Pre-foreclosure, / auction,2515 Morton St,Schenectady,NY,3 bd,2 ba,"1,676 sqft",,,,,,,,https://www.zillow.com/homedetails/2515-Morton-St-Schenectady-NY-12306/32466639_zpid/
12306,"$103,000 ",For sale,"$100,972 ",406 12th St,Schenectady,NY,2 bd,2 ba,"1,301 sqft",Single Family,1920,Other,None,1 space,"5,131 sqft",$79 ,https://www.zillow.com/homedetails/406-12th-St-Schenectady-NY-12306/32466215_zpid/
12306,"$184,900 ",For sale,"$180,200 ",2611 Guilderland Ave,Schenectady,NY,3 bd,2 ba,"3,060 sqft",Multi Family,1928,"Forced air, Other",Central,1 space,$60 ,,https://www.zillow.com/homedetails/2611-Guilderland-Ave-Schenectady-NY-12306/32499250_zpid/
12306,"$94,900 ",Foreclosure,"$91,808 ",334 Princetown Rd,Schenectady,NY,3 bd,2 ba,"1,152 sqft",Single Family,1945,Forced air,None,1 space,"5,662 sqft",$82 ,https://www.zillow.com/homedetails/334-Princetown-Rd-Schenectady-NY-12306/32498765_zpid/
12306,"$169,000 ",For sale,"$164,999 ",Price cut: ,Schenectady,NY,3 bd,1 ba,"1,500 sqft",Single Family,1935,Other,None,1 space,"4,356 sqft",$113 ,https://www.zillow.com/homedetails/2817-Denver-Ave-Schenectady-NY-12306/32498942_zpid/
12306,"$124,900 ",For sale,"$174,220 ",3017 Edgewood Ave,Schenectady,NY,3 bd,2 ba,"1,869 sqft",Single Family,1930,Baseboard,None,2 spaces,"6,364 sqft",$67 ,https://www.zillow.com/homedetails/3017-Edgewood-Ave-Schenectady-NY-12306/32498803_zpid/
12306,"$239,900 ",For sale,"$236,561 ",Price cut: ,Schenectady,NY,4 bd,2 ba,"2,260 sqft",Single Family,1973,Baseboard,Central,2 spaces,0.29 acres,$106 ,https://www.zillow.com/homedetails/332-Dolan-Dr-Schenectady-NY-12306/32499970_zpid/
12306,"$334,900 ",For sale,"$430,668 ",2680 Currybush Rd,Schenectady,NY,5 bd,3 ba,"3,409 sqft",Single Family,2001,Forced air,Central,Attached Garage,7.4 acres,$98 ,https://www.zillow.com/homedetails/2680-Currybush-Rd-Schenectady-NY-12306/66525719_zpid/
12306,"$439,900 ",For sale,"$435,571 ",Price cut: ,Schenectady,NY,3 bd,3 ba,"3,200 sqft",Single Family,1996,"Baseboard, Radiant",Central,4 spaces,7.51 acres,$137 ,https://www.zillow.com/homedetails/596-S-Kelley-Rd-Schenectady-NY-12306/32495931_zpid/
12306,"$160,935 ",Foreclosed,"$160,935 ",3243 Harold St,Schenectady,NY,4 bd,1 ba,"1,232 sqft",Single Family,1945,Other,No Data,Attached Garage,"7,840 sqft",No Data,https://www.zillow.com/homedetails/3243-Harold-St-Schenectady-NY-12306/32498485_zpid/
12306,"$86,969 ",Pre-foreclosure,"$86,969 ",1170 Helderberg Ave,Schenectady,NY,2 bd,1 ba,972 sqft,Single Family,1930,Forced air,Central,No Data,"4,680 sqft",,https://www.zillow.com/homedetails/1170-Helderberg-Ave-Schenectady-NY-12306/32467205_zpid/
12306,,Pre-foreclosure, / auction,2717 Maida Ln,Schenectady,NY,2 bd,1 ba,"1,020 sqft",Single Family,1950,Forced air,No Data,No Data,"10,454 sqft",,https://www.zillow.com/homedetails/2717-Maida-Ln-Schenectady-NY-12306/32497742_zpid/
12306,"$260,000 ",For sale,"$255,542 ",Price cut: ,Rotterdam,NY,#NAME?,#NAME?,"1,644 sqft",Multi Family,1988,Baseboard,Central,2 spaces,$158 ,,https://www.zillow.com/homedetails/4-S-Westcott-Rd-6-Rotterdam-NY-12306/2080722291_zpid/
12306,"$89,000 ",Lot/land, ,2800 W Lydius St #3555-E,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/2800-W-Lydius-St-3555-E-Schenectady-NY-12306/2080560426_zpid/
12306,"$229,000 ",For sale,"$228,999 ",13 Wildwood Ave,Schenectady,NY,3 bd,2 ba,"1,660 sqft",Single Family,1975,Forced air,Central,1 space,"6,838 sqft",$138 ,https://www.zillow.com/homedetails/13-Wildwood-Ave-Schenectady-NY-12306/32501282_zpid/
12306,"$95,000 ",Lot/land, ,114 Knightes Acres Ln,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/114-Knightes-Acres-Ln-Schenectady-NY-12306/2080359366_zpid/
12306,"$232,000 ",For sale,"$232,000 ",983 Burdeck St,Schenectady,NY,3 bd,2 ba,"1,496 sqft",Single Family,1969,Forced air,Central,1 space,0.31 acres,$155 ,https://www.zillow.com/homedetails/983-Burdeck-St-Schenectady-NY-12306/32497488_zpid/
12306,"$269,900 ",For sale,For sale,2140 Helderberg Ave,Schenectady,NY,3 bd,3 ba,"2,340 sqft",Single Family,1838,Other,No Data,2 spaces,1 acre,$115 ,https://www.zillow.com/homedetails/2140-Helderberg-Ave-Schenectady-NY-12306/55468504_zpid/
12306,"$144,900 ",For sale,"$141,873 ",Price cut: ,Schenectady,NY,4 bd,1 ba,"1,032 sqft",Single Family,1930,Radiant,None,1 space,None,"7,405 sqft",https://www.zillow.com/homedetails/1245-N-Westcott-Rd-Schenectady-NY-12306/32500281_zpid/
12306,"$220,000 ",For sale,"$220,001 ",7168 Route 158,Schenectady,NY,4 bd,2 ba,"1,614 sqft",Single Family,1954,Other,Wall,2 spaces,0.86 acres,$136 ,https://www.zillow.com/homedetails/7168-Route-158-Schenectady-NY-12306/29702966_zpid/
12306,"$165,000 ",For sale,"$163,595 ",2 1/2 Old Fort Ave,Schenectady,NY,3 bd,2 ba,"1,152 sqft",Single Family,1970,Forced air,Central,4 spaces,"9,609 sqft",$143 ,https://www.zillow.com/homedetails/2-1-2-Old-Fort-Ave-Schenectady-NY-12306/32498217_zpid/
12306,"$269,900 ",For sale,"$280,924 ",722 N Kelley Rd,Schenectady,NY,3 bd,3 ba,"1,993 sqft",Single Family,1993,Forced air,Solar,2 spaces,3 acres,$135 ,https://www.zillow.com/homedetails/722-N-Kelley-Rd-Schenectady-NY-12306/32495865_zpid/
12306,"$174,900 ",For sale,View Zestimate,910 Harrison Ave,Schenectady,NY,3 bd,2 ba,"1,364 sqft",Single Family,1910,Radiant,None,2 spaces,"5,754 sqft",$128 ,https://www.zillow.com/homedetails/910-Harrison-Ave-Schenectady-NY-12306/32467036_zpid/
12306,"$169,900 ",New construction,"$155,259 ",1114 Palma Ave,Schenectady,NY,3 bd,2 ba,"1,092 sqft",Single Family,1940,Radiant,No Data,1 space,"6,969 sqft",$156 ,https://www.zillow.com/homedetails/1114-Palma-Ave-Schenectady-NY-12306/32500163_zpid/
12306,"$159,900 ",For sale, ,2723 Wellington Ave,Schenectady,NY,3 bd,1 ba,"1,124 sqft",Single Family,1950,Gas,Central,1 space,"7,840 sqft",$142 ,https://www.zillow.com/homedetails/2723-Wellington-Ave-Schenectady-NY-12306/201957966_zpid/
12306,"$145,000 ",For sale by owner,"$150,531 ",348 Gardinier St,Schenectady,NY,4 bd,2 ba,"1,680 sqft",,,,,,,,https://www.zillow.com/homedetails/348-Gardinier-St-Schenectady-NY-12306/32496747_zpid/
12306,"$575,000 ",For sale by owner,"$445,063 ",3604 Guilderland Ave,Schenectady,NY,5 bd,3 ba,"3,664 sqft",Single Family,1997,"Baseboard, Forced air",Central,6 spaces,30.65 acres,$157 ,https://www.zillow.com/homedetails/3604-Guilderland-Ave-Schenectady-NY-12306/32506202_zpid/
12306,"$364,900 ",New construction,"$351,758 ",409 Steeple Way,Schenectady,NY,4 bd,3 ba,"2,219 sqft",Single Family,No Data,Forced air,Central,2 spaces,$13/month,0.25 acres,https://www.zillow.com/homedetails/409-Steeple-Way-Schenectady-NY-12306/102014682_zpid/
12306,"$401,900 ",New construction,"$387,426 ",120 Diamond Pl,Schenectady,NY,4 bd,3 ba,"2,640 sqft",Single Family,No Data,Gas,Central,2 spaces,$13/month,0.25 acres,https://www.zillow.com/homedetails/120-Diamond-Pl-Schenectady-NY-12306/201967570_zpid/
12306,"$279,900 ",New construction,"$270,315 ",303 Steeple Way,Schenectady,NY,3 bd,2 ba,"1,272 sqft",Single Family,No Data,Gas,Central,2 spaces,$13/month,0.25 acres,https://www.zillow.com/homedetails/303-Steeple-Way-Schenectady-NY-12306/101993727_zpid/
12306,"$379,900 ",New construction,"$367,645 ",109 Diamond Pl,Schenectady,NY,4 bd,3 ba,"2,317 sqft",Single Family,2018,Forced air,Central,2 spaces,$13/month,0.25 acres,https://www.zillow.com/homedetails/109-Diamond-Pl-Schenectady-NY-12306/201967580_zpid/
12306,"$317,900 ",New construction,"$306,451 ",118 Diamond Pl,Schenectady,NY,3 bd,3 ba,"1,680 sqft",Single Family,No Data,Gas,Central,4 spaces,$13/month,0.25 acres,https://www.zillow.com/homedetails/118-Diamond-Pl-Schenectady-NY-12306/201967569_zpid/
12306,"$222,000 ",For sale,"$214,005 ",105 Cherry Blossom Ct,Schenectady,NY,2 bd,2 ba,"1,608 sqft",Condo,2006,Forced air,Central,1 space,$225/month,$138 ,https://www.zillow.com/homedetails/105-Cherry-Blossom-Ct-Schenectady-NY-12306/70917593_zpid/
12306,"$267,900 ",For sale,"$259,275 ",146 Gordon Rd,Schenectady,NY,5 bd,3 ba,"2,352 sqft",Single Family,1926,Forced air,None,2 spaces,0.53 acres,$114 ,https://www.zillow.com/homedetails/146-Gordon-Rd-Schenectady-NY-12306/32497145_zpid/
12306,"$257,000 ",For sale,"$247,744 ",1827 Broad St,Schenectady,NY,6 bd,3 ba,"3,260 sqft",Single Family,1925,Forced air,Wall,No Data,"6,730 sqft",$79 ,https://www.zillow.com/homedetails/1827-Broad-St-Schenectady-NY-12306/32472719_zpid/
12306,"$195,000 ",For sale, ,430 Delaware Ave,Schenectady,NY,4 bd,2 ba,"1,512 sqft",Single Family,1972,Other,Central,1 space,0.45 acres,$129 ,https://www.zillow.com/homedetails/430-Delaware-Ave-Schenectady-NY-12306/201958045_zpid/
12306,"$285,000 ",For sale,"$275,806 ",304 Debbie Dr,Schenectady,NY,3 bd,2 ba,"2,010 sqft",Single Family,1989,Forced air,Central,2 spaces,0.45 acres,$142 ,https://www.zillow.com/homedetails/304-Debbie-Dr-Schenectady-NY-12306/32502004_zpid/
12306,"$250,000 ",For sale, ,686 County Line Rd,Schenectady,NY,3 bd,1 ba,"1,404 sqft",Single Family,1970,Forced air,No Data,1 space,3 acres,$178 ,https://www.zillow.com/homedetails/686-County-Line-Rd-Schenectady-NY-12306/201968781_zpid/
12306,"$449,000 ",For sale,"$433,140 ",575 Dunnsville Rd,Schenectady,NY,4 bd,4 ba,"4,354 sqft",Single Family,2004,Forced air,Central,2 spaces,1.32 acres,$103 ,https://www.zillow.com/homedetails/575-Dunnsville-Rd-Schenectady-NY-12306/70913021_zpid/
12306,"$140,000 ",For sale,"$138,609 ",866 Vischer Ave,Schenectady,NY,3 bd,1 ba,"1,700 sqft",Single Family,1930,Forced air,Central,1 space,"4,791 sqft",$82 ,https://www.zillow.com/homedetails/866-Vischer-Ave-Schenectady-NY-12306/32499007_zpid/
12306,"$339,900 ",New construction,"$327,642 ",320 Christine Ln,Schenectady,NY,4 bd,3 ba,"2,000 sqft",Single Family,2019,Gas,Central,2 spaces,0.87 acres,$170 ,https://www.zillow.com/homedetails/320-Christine-Ln-Schenectady-NY-12306/306960660_zpid/
12306,"$49,900 ",Lot/land, ,0 Upper Gregg Rd,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/0-Upper-Gregg-Rd-Schenectady-NY-12306/2079346951_zpid/
12306,"$57,900 ",Lot/land, ,1 Upper Gregg Rd,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/1-Upper-Gregg-Rd-Schenectady-NY-12306/2079346810_zpid/
12306,"$189,999 ",For sale, ,5489 Mariaville Rd,Schenectady,NY,#NAME?,1 ba,"1,800 sqft",Single Family,2004,Other,Central,15 spaces,None,65.9 acres,https://www.zillow.com/homedetails/5489-Mariaville-Rd-Schenectady-NY-12306/2103218151_zpid/
12306,"$169,900 ",For sale,"$167,142 ",48 Morning Glory Way,Schenectady,NY,2 bd,2 ba,"1,265 sqft",Condo,2000,Forced air,Central,1 space,$192/month,$134 ,https://www.zillow.com/homedetails/48-Morning-Glory-Way-Schenectady-NY-12306/62040382_zpid/
12306,"$498,900 ",New construction,"$485,562 ",0 Giffords Church Rd,Schenectady,NY,4 bd,4 ba,"3,087 sqft",Single Family,No Data,Propane butane,Central,2 spaces,7.32 acres,$162 ,https://www.zillow.com/homedetails/0-Giffords-Church-Rd-Schenectady-NY-12306/2079865684_zpid/
12306,"$105,000 ",For sale,"$101,229 ",Price cut: ,Schenectady,NY,4 bd,2 ba,"1,844 sqft",Single Family,1991,Baseboard,None,No Data,0.34 acres,$57 ,https://www.zillow.com/homedetails/342-Gardinier-St-Schenectady-NY-12306/54277058_zpid/
12307,"$84,900 ",For sale, ,458 Hulett St,Schenectady,NY,,,"2,460 sqft",Multi Family,1902,Other,None,2 spaces,$35 ,,https://www.zillow.com/homedetails/458-Hulett-St-Schenectady-NY-12307/32468066_zpid/
12307,"$10,000 ",For sale, ,234 Duane Ave,Schenectady,NY,4 bd,2 ba,"2,818 sqft",Multi Family,2018,No Data,No Data,No Data,$4 ,,https://www.zillow.com/homedetails/234-Duane-Ave-Schenectady-NY-12307/201923978_zpid/
12307,"$20,000 ",For sale, ,59 Waldorf Pl,Schenectady,NY,6 bd,2 ba,"1,962 sqft",Multi Family,1900,Other,None,Detached Garage,$10 ,,https://www.zillow.com/homedetails/59-Waldorf-Pl-Schenectady-NY-12307/32469112_zpid/
12307,"$8,200 ",Lot/land, ,12 Catherine St,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/12-Catherine-St-Schenectady-NY-12307/102089125_zpid/
12307,"$30,000 ",For sale, ,345 Duane Ave,Schenectady,NY,3 bd,2 ba,"1,212 sqft",Single Family,1920,Other,None,1 space,"1,663 sqft",$25 ,https://www.zillow.com/homedetails/345-Duane-Ave-Schenectady-NY-12307/32470081_zpid/
12307,"$40,000 ",For sale,"$33,388 ",817 Strong St,Schenectady,NY,6 bd,2 ba,"2,112 sqft",Multi Family,1953,Forced air,None,Detached Garage,$19 ,,https://www.zillow.com/homedetails/817-Strong-St-Schenectady-NY-12307/32468738_zpid/
12307,"$144,900 ",For sale,"$139,744 ",Price cut: ,Schenectady,NY,6 bd,2 ba,"2,066 sqft",Multi Family,1924,Other,No Data,2 spaces,$70 ,,https://www.zillow.com/homedetails/746-Albany-St-Schenectady-NY-12307/32467408_zpid/
12307,"$25,000 ",For sale, ,337 Germania Ave,Schenectady,NY,6 bd,2 ba,"2,280 sqft",Multi Family,1900,Forced air,No Data,No Data,$11 ,,https://www.zillow.com/homedetails/337-Germania-Ave-Schenectady-NY-12307/32467377_zpid/
12307,"$109,900 ",For sale, ,15 Moyston St,Schenectady,NY,4 bd,4 ba,"2,335 sqft",Multi Family,1962,Gas,None,1 space,$47 ,,https://www.zillow.com/homedetails/15-Moyston-St-Schenectady-NY-12307/2129717941_zpid/
12307,"$20,000 ",For sale, ,418 Schenectady St,Schenectady,NY,6 bd,1 ba,"2,348 sqft",Multi Family,1900,Other,None,1 space,$9 ,,https://www.zillow.com/homedetails/418-Schenectady-St-Schenectady-NY-12307/32468016_zpid/
12307,"$20,000 ",For sale, ,548 Paige St,Schenectady,NY,4 bd,2 ba,"1,760 sqft",Multi Family,1900,Other,No Data,No Data,$11 ,,https://www.zillow.com/homedetails/548-Paige-St-Schenectady-NY-12307/32467923_zpid/
12307,"$20,000 ",For sale,View Zestimate,211 Hulett St,Schenectady,NY,3 bd,1 ba,"2,160 sqft",Multi Family,1900,Forced air,None,No Data,$9 ,,https://www.zillow.com/homedetails/211-Hulett-St-Schenectady-NY-12307/32468199_zpid/
12307,"$10,000 ",For sale,View Zestimate,546 Summit Ave,Schenectady,NY,6 bd,2 ba,"2,216 sqft",Multi Family,1900,Other,No Data,Detached Garage,$5 ,,https://www.zillow.com/homedetails/546-Summit-Ave-Schenectady-NY-12307/32467866_zpid/
12307,"$40,000 ",For sale, ,917 Strong St,Schenectady,NY,3 bd,2 ba,"1,360 sqft",Multi Family,1910,Forced air,No Data,Detached Garage,$29 ,,https://www.zillow.com/homedetails/917-Strong-St-Schenectady-NY-12307/32469843_zpid/
12307,"$7,000 ",For sale,View Zestimate,312 Schenectady St,Schenectady,NY,5 bd,2 ba,"2,096 sqft",Multi Family,1900,Forced air,None,Detached Garage,$3 ,,https://www.zillow.com/homedetails/312-Schenectady-St-Schenectady-NY-12307/32467412_zpid/
12307,"$115,000 ",For sale,"$110,420 ",24 Close St,Schenectady,NY,3 bd,2 ba,"1,680 sqft",Single Family,1920,Baseboard,None,None,"2,700 sqft",$68 ,https://www.zillow.com/homedetails/24-Close-St-Schenectady-NY-12307/32463647_zpid/
12307,"$63,000 ",Foreclosure,"$54,315 ",530 Summit Ave,Schenectady,NY,5 bd,4 ba,"3,118 sqft",Multi Family,1950,Gas,No Data,No Data,$20 ,,https://www.zillow.com/homedetails/530-Summit-Ave-Schenectady-NY-12307/2080513744_zpid/
12307,"$135,000 ",For sale,"$129,183 ",201 Victory Ave,Schenectady,NY,6 bd,2 ba,"2,724 sqft",Multi Family,1900,Forced air,No Data,1 space,$50 ,,https://www.zillow.com/homedetails/201-Victory-Ave-Schenectady-NY-12307/32467472_zpid/
12307,"$88,065 ",Pre-foreclosure,"$88,065 ",336 Hulett St,Schenectady,NY,7 bd,4 ba,"2,496 sqft",Single Family,1860,Forced air,Central,No Data,"9,583 sqft",,https://www.zillow.com/homedetails/336-Hulett-St-Schenectady-NY-12307/63574569_zpid/
12307,"$15,000 ",For sale, ,35 Swan St,Schenectady,NY,4 bd,#NAME?,"1,548 sqft",Multi Family,1900,Forced air,No Data,No Data,$10 ,,https://www.zillow.com/homedetails/35-Swan-St-Schenectady-NY-12307/32469109_zpid/
12307,"$15,000 ",For sale, ,930 Strong St,Schenectady,NY,4 bd,#NAME?,"1,200 sqft",Multi Family,1900,Baseboard,No Data,No Data,$12 ,,https://www.zillow.com/homedetails/930-Strong-St-Schenectady-NY-12307/32469863_zpid/
12307,"$32,600 ",For sale, ,521 Schenectady St,Schenectady,NY,2 bd,1 ba,"1,192 sqft",Single Family,1865,Baseboard,None,No Data,"4,687 sqft",$27 ,https://www.zillow.com/homedetails/521-Schenectady-St-Schenectady-NY-12307/32468032_zpid/
12307,"$77,067 ",Foreclosed,"$77,067 ",5 Hawk St,Schenectady,NY,6 bd,2 ba,"2,294 sqft",Multi Family,1900,Other,No Data,Detached Garage,No Data,,https://www.zillow.com/homedetails/5-Hawk-St-Schenectady-NY-12307/32469074_zpid/
12308,"$79,900 ",For sale, ,1153 Phoenix Ave,Schenectady,NY,3 bd,2 ba,"1,650 sqft",Single Family,1930,Other,No Data,2 spaces,"7,405 sqft",$48 ,https://www.zillow.com/homedetails/1153-Phoenix-Ave-Schenectady-NY-12308/32465345_zpid/
12308,"$161,862 ",Foreclosed,"$161,862 ",827 Rankin Ave,Schenectady,NY,4 bd,1 ba,"1,700 sqft",Single Family,1910,Other,No Data,Detached Garage,"7,405 sqft",No Data,https://www.zillow.com/homedetails/827-Rankin-Ave-Schenectady-NY-12308/32467788_zpid/
12308,"$132,000 ",Foreclosure,"$132,000 ",1714 Lenox Rd,Schenectady,NY,3 bd,2 ba,"1,288 sqft",Single Family,1955,"Forced air, Other",Central,1 space,0.28 acres,$102 ,https://www.zillow.com/homedetails/1714-Lenox-Rd-Schenectady-NY-12308/32462532_zpid/
12308,"$120,500 ",For sale,"$119,611 ",2426 Lenox Rd,Schenectady,NY,3 bd,1 ba,"1,055 sqft",Single Family,1911,Baseboard,No Data,Off street,"7,350 sqft",$114 ,https://www.zillow.com/homedetails/2426-Lenox-Rd-Schenectady-NY-12308/32461573_zpid/
12308,"$139,000 ",For sale,"$134,887 ",1051 University Pl #1053,Schenectady,NY,8 bd,3 ba,"3,598 sqft",Multi Family,1900,Other,None,No Data,$39 ,,https://www.zillow.com/homedetails/1051-University-Pl-1053-Schenectady-NY-12308/2081635511_zpid/
12308,"$129,000 ",For sale,"$125,261 ",1050 University Pl #1052,Schenectady,NY,7 bd,3 ba,"2,796 sqft",Multi Family,1910,Other,None,No Data,$46 ,,https://www.zillow.com/homedetails/1050-University-Pl-1052-Schenectady-NY-12308/2081634288_zpid/
12308,"$159,109 ",Pre-foreclosure,"$159,109 ",1220 Parkwood Blvd,Schenectady,NY,4 bd,2 ba,"1,705 sqft",Single Family,1928,Forced air,No Data,Detached Garage,"5,662 sqft",,https://www.zillow.com/homedetails/1220-Parkwood-Blvd-Schenectady-NY-12308/32465074_zpid/
12308,"$80,000 ",For sale,"$74,092 ",1610 Avenue B,Schenectady,NY,3 bd,2 ba,"1,356 sqft",Single Family,1960,Forced air,None,1 space,"6,969 sqft",$59 ,https://www.zillow.com/homedetails/1610-Avenue-B-Schenectady-NY-12308/32462502_zpid/
12308,"$166,935 ",Pre-foreclosure,"$166,935 ",1747 Oneida St,Schenectady,NY,3 bd,2 ba,"1,620 sqft",Single Family,1920,Forced air,No Data,Detached Garage,"10,018 sqft",,https://www.zillow.com/homedetails/1747-Oneida-St-Schenectady-NY-12308/32464492_zpid/
12308,"$25,000 ",Lot/land, ,1815 Foster Ave,Schenectady,NY,No Data,No Data,No Data,,,,,,,,https://www.zillow.com/homedetails/1815-Foster-Ave-Schenectady-NY-12308/2081298153_zpid/
12308,"$274,900 ",For sale,"$272,583 ",1736 Avenue B,Schenectady,NY,5 bd,3 ba,"1,260 sqft",Single Family,1972,Forced air,Central,2 spaces,"5,227 sqft",$218 ,https://www.zillow.com/homedetails/1736-Avenue-B-Schenectady-NY-12308/84109169_zpid/
12308,"$20,000 ",For sale, ,525 Lang St,Schenectady,NY,4 bd,2 ba,"1,656 sqft",Multi Family,1862,Other,No Data,4 spaces,$12 ,,https://www.zillow.com/homedetails/525-Lang-St-Schenectady-NY-12308/32461978_zpid/
12308,"$10,000 ",For sale, ,1537 Devine St,Schenectady,NY,4 bd,2 ba,"1,600 sqft",Multi Family,1916,Other,No Data,No Data,$6 ,,https://www.zillow.com/homedetails/1537-Devine-St-Schenectady-NY-12308/32462292_zpid/
12308,"$39,000 ",For sale by owner,"$39,499 ",1612 Foster Ave,Schenectady,NY,4 bd,2 ba,"1,320 sqft",Single Family,1900,Forced air,No Data,No Data,"2,613 sqft",$30 ,https://www.zillow.com/homedetails/1612-Foster-Ave-Schenectady-NY-12308/32462357_zpid/
12308,"$314,900 ",For sale,"$304,664 ",1424 Wendell Ave,Schenectady,NY,7 bd,5 ba,"3,767 sqft",Single Family,1922,Radiant,No Data,4 spaces,0.53 acres,$84 ,https://www.zillow.com/homedetails/1424-Wendell-Ave-Schenectady-NY-12308/32463013_zpid/
12308,,Foreclosed,Foreclosed,1310 Stanford St,Schenectady,NY,3 bd,1 ba,"1,094 sqft",Single Family,1960,Forced air,No Data,Attached Garage,0.26 acres,No Data,https://www.zillow.com/homedetails/1310-Stanford-St-Schenectady-NY-12308/32468332_zpid/
12308,"$220,900 ",For sale,"$213,103 ",4 Columbia St,Schenectady,NY,6 bd,6 ba,"3,394 sqft",Multi Family,1913,Baseboard,None,No Data,$65 ,,https://www.zillow.com/homedetails/4-Columbia-St-Schenectady-NY-12308/2099145892_zpid/
12308,"$60,000 ",For sale,"$53,070 ",Price cut: ,Schenectady,NY,1 bd,1 ba,660 sqft,Single Family,1910,Other,No Data,No Data,"5,227 sqft",$91 ,https://www.zillow.com/homedetails/909-Gerling-St-Schenectady-NY-12308/32461873_zpid/
12308,"$169,900 ",For sale,"$163,735 ",748 Eastern Ave,Schenectady,NY,7 bd,2 ba,"2,298 sqft",Multi Family,1900,Baseboard,No Data,No Data,$74 ,,https://www.zillow.com/homedetails/748-Eastern-Ave-Schenectady-NY-12308/32463390_zpid/
12308,"$44,900 ",For sale, ,638 N Brandywine Ave,Schenectady,NY,6 bd,#NAME?,"2,512 sqft",Multi Family,1920,Radiant,No Data,No Data,$18 ,,https://www.zillow.com/homedetails/638-N-Brandywine-Ave-Schenectady-NY-12308/32468507_zpid/
12308,"$179,500 ",For sale,"$174,323 ",Price cut: ,Schenectady,NY,5 bd,3 ba,"1,920 sqft",Single Family,1901,Baseboard,No Data,1 space,"10,001 sqft",$93 ,https://www.zillow.com/homedetails/1348-Union-St-Schenectady-NY-12308/32467705_zpid/
12308,"$23,000 ",For sale,View Zestimate,1643 Foster Ave,Schenectady,NY,6 bd,#NAME?,"2,116 sqft",Multi Family,1930,Forced air,No Data,No Data,$11 ,,https://www.zillow.com/homedetails/1643-Foster-Ave-Schenectady-NY-12308/32462253_zpid/
12308,"$57,900 ",For sale,"$50,773 ",Price cut: ,Schenectady,NY,#NAME?,#NAME?,"1,672 sqft",Multi Family,1910,Other,None,"Off street, On street",None,$35 ,https://www.zillow.com/homedetails/712-Windsor-Ter-Schenectady-NY-12308/32463680_zpid/
12308,,Pre-foreclosure, / auction,523 N Brandywine Ave,Schenectady,NY,4 bd,2 ba,"1,928 sqft",Single Family,1920,Forced air,No Data,Detached Garage,"4,791 sqft",,https://www.zillow.com/homedetails/523-N-Brandywine-Ave-Schenectady-NY-12308/32468453_zpid/
12308,"$185,000 ",For sale,"$182,562 ",1038 Phoenix Ave,Schenectady,NY,5 bd,2 ba,"2,752 sqft",Multi Family,1912,Baseboard,None,2 spaces,$67 ,,https://www.zillow.com/homedetails/1038-Phoenix-Ave-Schenectady-NY-12308/32473782_zpid/
12308,"$299,000 ",For sale,"$291,050 ",Price cut: ,Schenectady,NY,4 bd,3 ba,"2,764 sqft",,,,,,,,https://www.zillow.com/homedetails/1038-Brierwood-Blvd-Schenectady-NY-12308/32463820_zpid/
12308,"$189,000 ",For sale by owner,"$172,584 ",1066 Gillespie St,Schenectady,NY,10 bd,4 ba,"3,136 sqft",Multi Family,1900,Other,No Data,"Carport, Detached Garage",$60 ,,https://www.zillow.com/homedetails/1066-Gillespie-St-Schenectady-NY-12308/32463334_zpid/
12308,"$95,000 ",For sale,"$91,527 ",1032 Glenwood Blvd,Schenectady,NY,#NAME?,#NAME?,"4,131 sqft",Multi Family,1962,Gas,None,No Data,$23 ,,https://www.zillow.com/homedetails/1032-Glenwood-Blvd-Schenectady-NY-12308/2080197488_zpid/
12308,"$159,900 ",For sale,"$158,538 ",1515 Unadilla St,Schenectady,NY,3 bd,1 ba,"1,350 sqft",Single Family,1920,Other,Central,4 spaces,"5,401 sqft",$118 ,https://www.zillow.com/homedetails/1515-Unadilla-St-Schenectady-NY-12308/32464674_zpid/
12308,"$98,900 ",For sale,"$94,916 ",Price cut: ,Schenectady,NY,3 bd,2 ba,"1,140 sqft",Single Family,1891,Other,None,None,"3,166 sqft",$87 ,https://www.zillow.com/homedetails/3-Landon-Ter-Schenectady-NY-12308/32463299_zpid/
