Zip Code,Price,Status,URL
12306,"$319,900",New construction,https://www.zillow.com/homedetails/350-W-Lucille-Ln-Rotterdam-NY-12306/2082500794_zpid/
12303,"$442,060",Pre-foreclosure,https://www.zillow.com/homedetails/135-Timothy-Ln-Schenectady-NY-12303/80190589_zpid/
12303,"$115,500",For sale,https://www.zillow.com/homedetails/1828-Van-Cortland-St-Schenectady-NY-12303/201968611_zpid/
12304,"$482,500",New construction,https://www.zillow.com/homedetails/8-Lupe-Way-Schenectady-NY-12304/98579178_zpid/
12303,"$398,900",For sale,https://www.zillow.com/homedetails/6762-Fuller-Station-Rd-LOT-4-Schenectady-NY-12303/2082462934_zpid/
12303,"$409,000",New construction,https://www.zillow.com/homedetails/6760-Fuller-Station-Rd-LOT-5-Schenectady-NY-12303/2082462935_zpid/
12304,"$459,900",New construction,https://www.zillow.com/homedetails/17-Morocco-La-Schenectady-NY-12304/2082490863_zpid/
12306,"$397,900",For sale,https://www.zillow.com/homedetails/694-Pangburn-Rd-Schenectady-NY-12306/32497389_zpid/
12303,"$98,000",For sale,https://www.zillow.com/homedetails/1122-Webster-St-Schenectady-NY-12303/32471535_zpid/
12304,"$429,900",New construction,https://www.zillow.com/homedetails/24-Preserve-Way-Schenectady-NY-12304/2082490866_zpid/
12309,"$469,000",New construction,https://www.zillow.com/homedetails/81-Tamarack-Ln-Niskayuna-NY-12309/145553339_zpid/
12302,"$209,444",Foreclosed,https://www.zillow.com/homedetails/62-Swaggertown-Rd-Glenville-NY-12302/32487865_zpid/
12304,"$114,817",Pre-foreclosure,https://www.zillow.com/homedetails/102-Mcclellan-St-Schenectady-NY-12304/32470225_zpid/
12306,"$265,000",For sale,https://www.zillow.com/homedetails/111-Paddock-Cir-Schenectady-NY-12306/123948458_zpid/
12309,"$369,900",New construction,https://www.zillow.com/homedetails/1-E-Park-Ridge-Dr-Niskayuna-NY-12309/2096890801_zpid/
12306,"$459,900",New construction,https://www.zillow.com/homedetails/32-Jaclyn-Dr-Guilderland-NY-12306/2082397470_zpid/
12306,"$455,900",New construction,https://www.zillow.com/homedetails/36-Jaclyn-Dr-Guilderland-NY-12306/2082396830_zpid/
12306,"$439,900",New construction,https://www.zillow.com/homedetails/34-Jaclyn-Dr-Guilderland-NY-12306/2082397197_zpid/
12306,"$559,900",New construction,https://www.zillow.com/homedetails/30-Jaclyn-Dr-Guilderland-NY-12306/2082397770_zpid/
12304,"$369,900",New construction,https://www.zillow.com/homedetails/19-Morocco-Ln-Colonie-NY-12304/2082433991_zpid/
12309,"$434,900",For sale,https://www.zillow.com/homedetails/73-Mary-Hadge-Dr-Schenectady-NY-12309/246210845_zpid/
12306,"$214,707",Pre-foreclosure,https://www.zillow.com/homedetails/1315-Princetown-Rd-Schenectady-NY-12306/32497569_zpid/
12309,"$179,000",For sale,https://www.zillow.com/homedetails/916-Mcclellan-St-Schenectady-NY-12309/2082332901_zpid/
12009,"$215,257",Pre-foreclosure,https://www.zillow.com/homedetails/5159-Western-Tpke-Altamont-NY-12009/29706688_zpid/
12308,"$220,900",For sale,https://www.zillow.com/homedetails/4-Columbia-St-Schenectady-NY-12308/2099145892_zpid/
12302,"$199,900",Lot/land,https://www.zillow.com/homedetails/Sacandaga-Rd-Glenville-NY-12302/201941228_zpid/
12304,"$249,227",Pre-foreclosure,https://www.zillow.com/homedetails/347-Consaul-Rd-Schenectady-NY-12304/29684707_zpid/
12306,"$422,900",New construction,https://www.zillow.com/homedetails/38-Jaclyn-Dr-Guilderland-NY-12306/2082396410_zpid/
12309,"$349,900",New construction,https://www.zillow.com/homedetails/1D-Park-Ridge-Dr-Niskayuna-NY-12309/2096890797_zpid/
12308,"$60,000",For sale,https://www.zillow.com/homedetails/909-Gerling-St-Schenectady-NY-12308/32461873_zpid/
12309,"$474,900",For sale,https://www.zillow.com/homedetails/5-Rembrandt-Dr-Schenectady-NY-12309/32491173_zpid/
12304,"$103,522",Pre-foreclosure,https://www.zillow.com/homedetails/1913-Albany-St-Schenectady-NY-12304/32475303_zpid/
12309,"$750,000",New construction,https://www.zillow.com/homedetails/53-Tamarack-Ln-Niskayuna-NY-12309/145553324_zpid/
12304,"$19,500",Lot/land,https://www.zillow.com/homedetails/00-Catherine-St-Rotterdam-NY-12304/2081933601_zpid/
12308,"$132,000",Foreclosure,https://www.zillow.com/homedetails/1714-Lenox-Rd-Schenectady-NY-12308/32462532_zpid/
12306,"$103,000",For sale,https://www.zillow.com/homedetails/406-12th-St-Schenectady-NY-12306/32466215_zpid/
12302,"$29,900",Lot/land,https://www.zillow.com/homedetails/81A-Maple-Ave-Schenectady-NY-12302/2082198239_zpid/
12304,"$112,403",Pre-foreclosure,https://www.zillow.com/homedetails/28-Kellogg-Ave-Schenectady-NY-12304/29684345_zpid/
12309,"$129,900",For sale,https://www.zillow.com/homedetails/1200-Hillside-Ave-APT-607-Niskayuna-NY-12309/60624315_zpid/
12306,,Pre-foreclosure,https://www.zillow.com/homedetails/2515-Morton-St-Schenectady-NY-12306/32466639_zpid/
12304,"$79,900",For sale,https://www.zillow.com/homedetails/334-Stanford-Ave-Schenectady-NY-12304/32493950_zpid/
12307,"$20,000",For sale,https://www.zillow.com/homedetails/548-Paige-St-Schenectady-NY-12307/32467923_zpid/
12302,"$89,000",Lot/land,https://www.zillow.com/homedetails/Slatestone-Dr-Scotia-NY-12302/2081251684_zpid/
12308,"$115,500",For sale,https://www.zillow.com/homedetails/2426-Lenox-Rd-Schenectady-NY-12308/32461573_zpid/
12306,"$298,700",For sale,https://www.zillow.com/homedetails/1444-S-Kelley-Rd-Schenectady-NY-12306/32495925_zpid/
12302,"$170,000",For sale,https://www.zillow.com/homedetails/322-Waters-Rd-Glenville-NY-12302/2081216064_zpid/
12302,"$219,900",For sale,https://www.zillow.com/homedetails/3-Gould-Dr-Glenville-NY-12302/32487795_zpid/
12302,"$249,900",New construction,https://www.zillow.com/homedetails/1003-Grayson-Pl-Schenectady-NY-12302/201943294_zpid/
12307,"$20,000",For sale,https://www.zillow.com/homedetails/418-Schenectady-St-Schenectady-NY-12307/32468016_zpid/
12308,"$166,960",Pre-foreclosure,https://www.zillow.com/homedetails/1747-Oneida-St-Schenectady-NY-12308/32464492_zpid/
12303,"$20,000",For sale,https://www.zillow.com/homedetails/1327-2nd-Ave-Schenectady-NY-12303/201969513_zpid/
12309,"$40,000",For sale,https://www.zillow.com/homedetails/1726-Rugby-Rd-Schenectady-NY-12309/201928468_zpid/
12307,"$20,000",For sale,https://www.zillow.com/homedetails/211-Hulett-St-Schenectady-NY-12307/32468199_zpid/
12304,"$20,000",For sale,https://www.zillow.com/homedetails/38-Willow-Ave-Schenectady-NY-12304/32473444_zpid/
12307,"$10,000",For sale,https://www.zillow.com/homedetails/546-Summit-Ave-Schenectady-NY-12307/32467866_zpid/
12304,"$75,000",For sale,https://www.zillow.com/homedetails/234-Mcclellan-St-Schenectady-NY-12304/32469205_zpid/
12302,"$94,500",Lot/land,https://www.zillow.com/homedetails/6610-Amsterdam-Rd-Schenectady-NY-12302/101977127_zpid/
12302,"$99,900",Lot/land,https://www.zillow.com/homedetails/St-Anthony-Ln-Schenectady-NY-12302/246992581_zpid/
12308,"$274,900",For sale,https://www.zillow.com/homedetails/1736-Avenue-B-Schenectady-NY-12308/84109169_zpid/
12309,"$330,000",For sale,https://www.zillow.com/homedetails/2532-Troy-Schenectady-Rd-Niskayuna-NY-12309/89492642_zpid/
12306,"$352,900",New construction,https://www.zillow.com/homedetails/101-Diamond-Pl-Schenectady-NY-12306/201967584_zpid/
12308,"$10,000",For sale,https://www.zillow.com/homedetails/1537-Devine-St-Schenectady-NY-12308/32462292_zpid/
12303,"$219,796",Pre-foreclosure,https://www.zillow.com/homedetails/3173-Spawn-Rd-Schenectady-NY-12303/29705405_zpid/
NY,"$199,900",For sale,https://www.zillow.com/homedetails/93-Charlton-Rd-Ballston-Lake-NY-12019/2087290617_zpid/
12302,"$249,900",New construction,https://www.zillow.com/homedetails/1002-Grayson-Pl-Schenectady-NY-12302/201943295_zpid/
12305,"$710,000",For sale,https://www.zillow.com/homedetails/613-Union-St-Schenectady-NY-12305/201916334_zpid/
12306,"$134,366",Foreclosed,https://www.zillow.com/homedetails/2302-Campbell-Ave-Schenectady-NY-12306/32465956_zpid/
12308,"$20,000",For sale,https://www.zillow.com/homedetails/525-Lang-St-Schenectady-NY-12308/32461978_zpid/
12306,,Foreclosed,https://www.zillow.com/homedetails/2837-Woodbridge-Ave-Schenectady-NY-12306/32498124_zpid/
12309,"$465,000",For sale,https://www.zillow.com/homedetails/240-Mohawk-Trl-Niskayuna-NY-12309/32489843_zpid/
12309,"$392,900",New construction,https://www.zillow.com/homedetails/20-Espen-Pl-Niskayuna-NY-12309/2080938552_zpid/
12305,"$159,900",For sale,https://www.zillow.com/homedetails/1051-Barrett-St-Schenectady-NY-12305/32463132_zpid/
12309,"$749,900",For sale,https://www.zillow.com/homedetails/108-Deanna-Ct-Niskayuna-NY-12309/32493365_zpid/
12306,"$210,000",For sale,https://www.zillow.com/homedetails/2576-Edgewood-Ave-Schenectady-NY-12306/89488984_zpid/
12304,"$142,765",Pre-foreclosure,https://www.zillow.com/homedetails/66-S-Kellogg-Ave-Schenectady-NY-12304/29684287_zpid/
12303,"$132,500",For sale,https://www.zillow.com/homedetails/1976-Curry-Rd-G153-Schenectady-NY-12303/32503245_zpid/
12309,"$224,900",For sale,https://www.zillow.com/homedetails/1460-Regent-St-Niskayuna-NY-12309/32490591_zpid/
12309,"$399,900",For sale,https://www.zillow.com/homedetails/1376-Ruffner-Ct-Niskayuna-NY-12309/32491043_zpid/
12308,"$44,900",For sale,https://www.zillow.com/homedetails/638-N-Brandywine-Ave-Schenectady-NY-12308/32468507_zpid/
12303,"$15,000",For sale,https://www.zillow.com/homedetails/802-Davis-Ter-Schenectady-NY-12303/32470443_zpid/
12309,"$189,900",For sale by owner,https://www.zillow.com/homedetails/2444-Troy-Schenectady-Rd-Schenectady-NY-12309/32494381_zpid/
12309,"$596,900",New construction,https://www.zillow.com/homedetails/17-Bergen-Pl-Schenectady-NY-12309/2079551177_zpid/
12304,"$25,000",For sale,https://www.zillow.com/homedetails/50-Mcclellan-St-Schenectady-NY-12304/2079530465_zpid/
12309,"$392,900",New construction,https://www.zillow.com/homedetails/17-Espen-Pl-Schenectady-NY-12309/2079544199_zpid/
12302,"$179,900",For sale,https://www.zillow.com/homedetails/73-Saratoga-Rd-APT-8-Glenville-NY-12302/114414847_zpid/
12309,"$425,000",For sale,https://www.zillow.com/homedetails/2279-Pine-Ridge-Rd-Niskayuna-NY-12309/63574640_zpid/
12302,"$240,900",For sale,https://www.zillow.com/homedetails/4-Boyle-Rd-Glenville-NY-12302/32487147_zpid/
12309,"$424,900",New construction,https://www.zillow.com/homedetails/3-Bergen-Pl-Schenectady-NY-12309/2079516907_zpid/
12309,"$119,000",For sale,https://www.zillow.com/homedetails/1219-Sumner-Ave-Schenectady-NY-12309/32465150_zpid/
12309,"$199,900",For sale,https://www.zillow.com/homedetails/1198-S-Country-Club-Dr-Schenectady-NY-12309/32492168_zpid/
12303,"$203,900",For sale,https://www.zillow.com/homedetails/3457-Carman-Rd-Schenectady-NY-12303/29703904_zpid/
12302,,Foreclosed,https://www.zillow.com/homedetails/100-Saint-Stephens-Ln-W-Glenville-NY-12302/32485422_zpid/
12309,"$479,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274373_zpid/
12309,"$354,900",For sale,https://www.zillow.com/homedetails/18-Wiltshire-Way-Niskayuna-NY-12309/32493568_zpid/
12304,"$89,900",For sale,https://www.zillow.com/homedetails/3520-Albany-St-Schenectady-NY-12304/32493958_zpid/
12309,"$499,900",For sale,https://www.zillow.com/homedetails/1381-Philomena-Rd-Niskayuna-NY-12309/32490899_zpid/
12302,"$249,900",For sale by owner,https://www.zillow.com/homedetails/6-Witbeck-Dr-Glenville-NY-12302/32484136_zpid/
12306,"$285,000",For sale,https://www.zillow.com/homedetails/304-Debbie-Dr-Schenectady-NY-12306/32502004_zpid/
12308,"$161,872",Foreclosed,https://www.zillow.com/homedetails/827-Rankin-Ave-Schenectady-NY-12308/32467788_zpid/
12309,"$639,900",For sale,https://www.zillow.com/homedetails/2447-York-Seat-Rd-Niskayuna-NY-12309/32494714_zpid/
12309,"$470,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274366_zpid/
12303,"$374,900",For sale,https://www.zillow.com/homedetails/2048-Debutante-Mnr-Schenectady-NY-12303/124237288_zpid/
12306,"$449,000",For sale,https://www.zillow.com/homedetails/575-Dunnsville-Rd-Schenectady-NY-12306/70913021_zpid/
12309,"$459,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274364_zpid/
12309,"$384,000",For sale,https://www.zillow.com/homedetails/40-Oakmont-St-Niskayuna-NY-12309/70912492_zpid/
12309,"$314,900",For sale,https://www.zillow.com/homedetails/2169-Appletree-Ln-Niskayuna-NY-12309/32492626_zpid/
12304,"$173,900",For sale,https://www.zillow.com/homedetails/243-Linden-St-Schenectady-NY-12304/32470351_zpid/
12306,"$250,000",For sale,https://www.zillow.com/homedetails/686-County-Line-Rd-Schenectady-NY-12306/201968781_zpid/
12303,"$199,900",For sale,https://www.zillow.com/homedetails/610-Norwood-Ave-Schenectady-NY-12303/32471942_zpid/
12306,"$339,900",New construction,https://www.zillow.com/homedetails/320-Christine-Ln-Schenectady-NY-12306/306960660_zpid/
12306,"$49,900",Lot/land,https://www.zillow.com/homedetails/0-Upper-Gregg-Rd-Schenectady-NY-12306/2079346951_zpid/
12309,"$369,900",For sale,https://www.zillow.com/homedetails/928-Westholm-Rd-Niskayuna-NY-12309/32492807_zpid/
12306,"$57,900",Lot/land,https://www.zillow.com/homedetails/1-Upper-Gregg-Rd-Schenectady-NY-12306/2079346810_zpid/
12302,"$399,900",For sale,https://www.zillow.com/homedetails/955-Charlton-Rd-Scotia-NY-12302/32412319_zpid/
12009,"$113,900",Lot/land,https://www.zillow.com/homedetails/2243-W-Old-State-Rd-Altamont-NY-12009/246210895_zpid/
12302,"$299,900",New construction,https://www.zillow.com/homedetails/12-Jane-Dr-L-Schenectady-NY-12302/2079346811_zpid/
12309,"$689,900",For sale,https://www.zillow.com/homedetails/509-Windsor-Ct-Niskayuna-NY-12309/54276939_zpid/
12305,"$198,000",For sale,https://www.zillow.com/homedetails/17-N-Ferry-St-Schenectady-NY-12305/32463039_zpid/
12304,"$129,900",For sale,https://www.zillow.com/homedetails/19-Cromer-Ave-Schenectady-NY-12304/32475571_zpid/
12303,"$379,900",For sale,https://www.zillow.com/homedetails/Michael-Dr-Schenectady-NY-12303/2079349415_zpid/
12306,"$33,800",Lot/land,https://www.zillow.com/homedetails/0-Currybush-Rd-Schenectady-NY-12306/2079283290_zpid/
12302,"$212,512",Foreclosed,https://www.zillow.com/homedetails/6-Marilyn-Dr-Glenville-NY-12302/32486126_zpid/
12308,"$14,900",Lot/land,https://www.zillow.com/homedetails/LOT-1-Avenue-B-Schenectady-NY-12308/2079346674_zpid/
12309,"$349,000",For sale,https://www.zillow.com/homedetails/2355-Cayuga-Rd-Niskayuna-NY-12309/32493336_zpid/
12303,"$110,000",For sale,https://www.zillow.com/homedetails/1251-Webster-St-Schenectady-NY-12303/32471659_zpid/
12304,"$169,900",For sale,https://www.zillow.com/homedetails/109-111-Elm-St-Schenectady-NY-12304/2079295577_zpid/
12309,"$489,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274370_zpid/
12302,"$230,900",New construction,https://www.zillow.com/homedetails/1204-Grayson-Pl-Schenectady-NY-12302/201943288_zpid/
12303,"$119,000",For sale,https://www.zillow.com/homedetails/836-Maplewood-Ave-Schenectady-NY-12303/32470912_zpid/
12309,"$449,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274381_zpid/
12302,"$219,000",For sale,https://www.zillow.com/homedetails/5-Droms-Rd-Ext-Glenville-NY-12302/2082454442_zpid/
12309,"$415,000",For sale,https://www.zillow.com/homedetails/223-Tamar-Dr-Niskayuna-NY-12309/32491111_zpid/
12309,"$408,500",For sale,https://www.zillow.com/homedetails/9-Brendan-Ln-Niskayuna-NY-12309/32493598_zpid/
12302,"$160,000",For sale,https://www.zillow.com/homedetails/8-Tryon-St-Glenville-NY-12302/32484448_zpid/
12303,"$329,800",For sale,https://www.zillow.com/homedetails/3008-Acorn-Ct-Schenectady-NY-12303/29706099_zpid/
12309,"$489,900",For sale,https://www.zillow.com/homedetails/1725-Van-Antwerp-Rd-Niskayuna-NY-12309/32490298_zpid/
NY,"$539,000",For sale,https://www.zillow.com/homedetails/4-Countryside-Ct-Burnt-Hills-NY-12027/63574615_zpid/
12309,"$825,000",For sale,https://www.zillow.com/homedetails/25-Covington-Ct-Niskayuna-NY-12309/32493309_zpid/
12304,"$149,900",For sale,https://www.zillow.com/homedetails/3636-Jewett-Pl-Schenectady-NY-12304/32494018_zpid/
12308,"$169,900",For sale,https://www.zillow.com/homedetails/748-Eastern-Ave-Schenectady-NY-12308/32463390_zpid/
12305,"$189,900",For sale,https://www.zillow.com/homedetails/43-Washington-Ave-Schenectady-NY-12305/32481792_zpid/
12306,"$94,900",Foreclosure,https://www.zillow.com/homedetails/334-Princetown-Rd-Schenectady-NY-12306/32498765_zpid/
12302,"$195,777",For sale,https://www.zillow.com/homedetails/834-Sacandaga-Rd-Glenville-NY-12302/32482224_zpid/
12309,"$400,000",For sale,https://www.zillow.com/homedetails/137-Middle-St-Niskayuna-NY-12309/32488844_zpid/
12306,"$124,900",For sale,https://www.zillow.com/homedetails/3017-Edgewood-Ave-Schenectady-NY-12306/32498803_zpid/
12302,"$344,900",For sale,https://www.zillow.com/homedetails/3-Ralmar-Dr-Glenville-NY-12302/32484771_zpid/
12302,"$349,900",For sale,https://www.zillow.com/homedetails/7-Knollwood-Dr-Glenville-NY-12302/32486577_zpid/
12309,"$452,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274371_zpid/
12205,"$384,000",For sale,https://www.zillow.com/homedetails/54-Shinnecock-Hills-Dr-Albany-NY-12205/66463957_zpid/
12303,"$224,900",For sale,https://www.zillow.com/homedetails/7048-Suzanne-Ln-Schenectady-NY-12303/29707198_zpid/
12302,"$264,900",For sale,https://www.zillow.com/homedetails/117-Droms-Rd-Glenville-NY-12302/32483420_zpid/
12308,"$124,900",For sale,https://www.zillow.com/homedetails/1227-Gerling-St-Schenectady-NY-12308/32464401_zpid/
12309,"$339,500",For sale,https://www.zillow.com/homedetails/2176-River-Rd-Niskayuna-NY-12309/60624318_zpid/
12309,"$415,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274369_zpid/
12306,"$575,000",For sale by owner,https://www.zillow.com/homedetails/3604-Guilderland-Ave-Schenectady-NY-12306/32506202_zpid/
12302,"$484,900",For sale by owner,https://www.zillow.com/homedetails/1010-Seminole-Rd-Glenville-NY-12302/201944930_zpid/
12307,"$15,000",For sale,https://www.zillow.com/homedetails/930-Strong-St-Schenectady-NY-12307/32469863_zpid/
12302,"$234,900",For sale,https://www.zillow.com/homedetails/962-Sacandaga-Rd-Glenville-NY-12302/32482169_zpid/
12309,"$179,650",For sale,https://www.zillow.com/homedetails/1530-Myron-St-Niskayuna-NY-12309/32490144_zpid/
12306,"$364,900",New construction,https://www.zillow.com/homedetails/409-Steeple-Way-Schenectady-NY-12306/102014682_zpid/
12304,"$199,900",For sale,https://www.zillow.com/homedetails/15-Cordell-Rd-Schenectady-NY-12304/29684303_zpid/
12307,"$15,000",For sale,https://www.zillow.com/homedetails/35-Swan-St-Schenectady-NY-12307/32469109_zpid/
12307,"$32,600",For sale,https://www.zillow.com/homedetails/521-Schenectady-St-Schenectady-NY-12307/32468032_zpid/
12302,"$398,980",For sale,https://www.zillow.com/homedetails/748-Rector-Rd-Glenville-NY-12302/54276913_zpid/
12306,"$279,900",New construction,https://www.zillow.com/homedetails/303-Steeple-Way-Schenectady-NY-12306/101993727_zpid/
12084,"$419,900",New construction,https://www.zillow.com/homedetails/14-Danielle-Dr-Guilderland-NY-12084/2079131271_zpid/
12084,"$431,900",New construction,https://www.zillow.com/homedetails/5-Danielle-Dr-Guilderland-NY-12084/2079131272_zpid/
12305,"$1,995,000",For sale,https://www.zillow.com/homedetails/108-Union-St-Schenectady-NY-12305/2128341616_zpid/
12084,"$439,900",New construction,https://www.zillow.com/homedetails/2-Danielle-Dr-Guilderland-NY-12084/2079131273_zpid/
12306,"$317,900",New construction,https://www.zillow.com/homedetails/118-Diamond-Pl-Schenectady-NY-12306/201967569_zpid/
12084,"$452,900",New construction,https://www.zillow.com/homedetails/19-Danielle-Dr-Guilderland-NY-12084/2079131170_zpid/
12309,"$519,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2080274372_zpid/
12306,"$401,900",New construction,https://www.zillow.com/homedetails/120-Diamond-Pl-Schenectady-NY-12306/201967570_zpid/
12309,"$434,900",New construction,https://www.zillow.com/homedetails/18-Bergen-Pl-Schenectady-NY-12309/2079123078_zpid/
12304,"$99,777",For sale,https://www.zillow.com/homedetails/5-Seldon-St-Schenectady-NY-12304/32475342_zpid/
12084,"$413,900",New construction,https://www.zillow.com/homedetails/12-Danielle-Dr-Guilderland-NY-12084/2079131232_zpid/
12084,"$423,900",New construction,https://www.zillow.com/homedetails/16-Danielle-Dr-Guilderland-NY-12084/2079131234_zpid/
12309,"$469,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079123077_zpid/
12309,"$349,900",For sale,https://www.zillow.com/homedetails/2141-Baker-Ave-E-Niskayuna-NY-12309/32489706_zpid/
12306,"$222,000",For sale,https://www.zillow.com/homedetails/105-Cherry-Blossom-Ct-Schenectady-NY-12306/70917593_zpid/
12308,"$159,900",For sale,https://www.zillow.com/homedetails/1515-Unadilla-St-Schenectady-NY-12308/32464674_zpid/
12302,"$169,000",Lot/land,https://www.zillow.com/homedetails/Goldfoot-Rd-Schenectady-NY-12302/201946221_zpid/
12306,"$257,000",For sale,https://www.zillow.com/homedetails/1827-Broad-St-Schenectady-NY-12306/32472719_zpid/
12309,"$310,000",For sale,https://www.zillow.com/homedetails/25-Glenmore-Dr-Schenectady-NY-12309/29685472_zpid/
12302,"$169,000",Lot/land,https://www.zillow.com/homedetails/Crane-St-Schenectady-NY-12302/143908430_zpid/
12309,"$108,000",Foreclosure,https://www.zillow.com/homedetails/1067-Dean-St-Schenectady-NY-12309/32474326_zpid/
12306,"$220,000",For sale,https://www.zillow.com/homedetails/7168-Route-158-Schenectady-NY-12306/29702966_zpid/
12302,"$230,900",New construction,https://www.zillow.com/community/yates-farms-condominiums/2091756067_zpid/
12306,"$262,900",For sale,https://www.zillow.com/homedetails/146-Gordon-Rd-Schenectady-NY-12306/32497145_zpid/
12303,"$159,900",For sale,https://www.zillow.com/homedetails/119-Fort-Hunter-Rd-Schenectady-NY-12303/29703172_zpid/
12309,"$392,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2079638437_zpid/
12306,"$269,900",For sale,https://www.zillow.com/homedetails/722-N-Kelley-Rd-Schenectady-NY-12306/32495865_zpid/
12304,"$359,000",New construction,https://www.zillow.com/homedetails/17-Kallen-Ave-Schenectady-NY-12304/29683980_zpid/
12302,"$279,000",New construction,https://www.zillow.com/homedetails/000-Scotch-Bush-Rd-Glenville-NY-12302/2080869715_zpid/
12302,"$79,900",Lot/land,https://www.zillow.com/homedetails/0-Ridge-Rd-Schenectady-NY-12302/2094479535_zpid/
12309,"$230,000",For sale,https://www.zillow.com/homedetails/1922-Regent-St-Niskayuna-NY-12309/32489990_zpid/
12306,"$439,900",For sale,https://www.zillow.com/homedetails/596-S-Kelley-Rd-Schenectady-NY-12306/32495931_zpid/
12309,"$449,900",For sale,https://www.zillow.com/homedetails/9-Gloria-Ln-Niskayuna-NY-12309/32491125_zpid/
12308,"$23,000",For sale,https://www.zillow.com/homedetails/1643-Foster-Ave-Schenectady-NY-12308/32462253_zpid/
12306,"$334,900",For sale,https://www.zillow.com/homedetails/2680-Currybush-Rd-Schenectady-NY-12306/66525719_zpid/
12306,"$239,900",For sale,https://www.zillow.com/homedetails/332-Dolan-Dr-Schenectady-NY-12306/32499970_zpid/
12306,"$184,900",For sale,https://www.zillow.com/homedetails/2611-Guilderland-Ave-Schenectady-NY-12306/32499250_zpid/
12309,"$344,900",For sale,https://www.zillow.com/homedetails/2212-Lynnwood-Dr-Niskayuna-NY-12309/32493215_zpid/
12309,"$590,900",New construction,https://www.zillow.com/community/harmon-grove-by-amedore-homes/2081555252_zpid/
12302,"$259,900",For sale,https://www.zillow.com/homedetails/6217-Amsterdam-Rd-Glenville-NY-12302/32482718_zpid/
12304,"$220,000",For sale,https://www.zillow.com/homedetails/11-Elmwood-St-Schenectady-NY-12304/29683773_zpid/
12304,"$17,000",Lot/land,https://www.zillow.com/homedetails/3-Tower-Ave-Schenectady-NY-12304/102043135_zpid/
12303,"$34,900",For sale,https://www.zillow.com/homedetails/1105-Willett-St-Schenectady-NY-12303/32470887_zpid/
12304,"$309,900",For sale,https://www.zillow.com/homedetails/202-Shereen-Ct-Schenectady-NY-12304/32503066_zpid/
12304,"$89,338",Pre-foreclosure,https://www.zillow.com/homedetails/1684-Lake-Blvd-Schenectady-NY-12304/32472362_zpid/
12302,"$599,900",For sale,https://www.zillow.com/homedetails/1205-Gideon-Trce-Schenectady-NY-12302/143909232_zpid/
12306,,Pre-foreclosure,https://www.zillow.com/homedetails/1170-Helderberg-Ave-Schenectady-NY-12306/32467205_zpid/
12308,"$55,900",For sale,https://www.zillow.com/homedetails/712-Windsor-Ter-Schenectady-NY-12308/32463680_zpid/
12306,"$260,000",For sale,https://www.zillow.com/homedetails/4-S-Westcott-Rd-6-Rotterdam-NY-12306/2080722291_zpid/
12309,"$239,633",Pre-foreclosure,https://www.zillow.com/homedetails/2-Mary-Hadge-Dr-Schenectady-NY-12309/29685915_zpid/
12306,"$160,740",Foreclosed,https://www.zillow.com/homedetails/3243-Harold-St-Schenectady-NY-12306/32498485_zpid/
12306,,Pre-foreclosure,https://www.zillow.com/homedetails/2717-Maida-Ln-Schenectady-NY-12306/32497742_zpid/
12307,"$115,000",For sale,https://www.zillow.com/homedetails/24-Close-St-Schenectady-NY-12307/32463647_zpid/
12303,"$64,900",For sale,https://www.zillow.com/homedetails/1230-2nd-Ave-Schenectady-NY-12303/32469446_zpid/
12303,"$89,000",Lot/land,https://www.zillow.com/homedetails/2801-W-Lydius-St-3555-E-Schenectady-NY-12303/2080560037_zpid/
12308,,Pre-foreclosure,https://www.zillow.com/homedetails/523-N-Brandywine-Ave-Schenectady-NY-12308/32468453_zpid/
12302,"$239,900",For sale,https://www.zillow.com/homedetails/16-Barry-Ln-Glenville-NY-12302/32486072_zpid/
12308,"$79,900",For sale,https://www.zillow.com/homedetails/1153-Phoenix-Ave-Schenectady-NY-12308/32465345_zpid/
12308,"$179,000",For sale,https://www.zillow.com/homedetails/1038-Phoenix-Ave-Schenectady-NY-12308/32473782_zpid/
12302,"$169,000",For sale,https://www.zillow.com/homedetails/486-Saratoga-Rd-Glenville-NY-12302/32483884_zpid/
12307,"$63,000",Foreclosure,https://www.zillow.com/homedetails/530-Summit-Ave-Schenectady-NY-12307/2080513744_zpid/
12303,"$252,946",Pre-foreclosure,https://www.zillow.com/homedetails/3094-E-Lydius-St-Schenectady-NY-12303/29703589_zpid/
12302,"$100,000",Lot/land,https://www.zillow.com/homedetails/2157-Amsterdam-Rd-Glenville-NY-12302/32487016_zpid/
12309,"$639,000",For sale,https://www.zillow.com/homedetails/29-Dublin-Dr-Niskayuna-NY-12309/32494477_zpid/
